,run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.area_under_the_curve,metrics.f1,metrics.accuracy,tags.mlflow.source.name,tags.mlflow.source.type,tags.mlflow.user,tags.mlflow.runName,tags.mlflow.source.git.commit,tags.mlflow.log-model.history
10,d6d7b83d35e348c3afb5bdb3a2fd8426,0,FINISHED,./artifacts/0/d6d7b83d35e348c3afb5bdb3a2fd8426/artifacts,2022-11-14 02:07:28.888000+00:00,2022-11-14 02:07:30.671000+00:00,0.4722222222222222,0.36363636363636365,0.46153846153846156,orchestration.py,LOCAL,viktor,regressor_pipeline-dataset:4217,599f973509c377ebb38380d5e57d38be84fe1434,"[{""run_id"": ""d6d7b83d35e348c3afb5bdb3a2fd8426"", ""artifact_path"": ""models"", ""utc_time_created"": ""2022-11-14 02:07:29.303951"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.10.6"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.1.2"", ""serialization_format"": ""cloudpickle"", ""code"": null}}, ""model_uuid"": ""7f4709305fd64f54b67d35333b9ae8eb"", ""mlflow_version"": ""1.30.0""}]"
11,fee32143f2834d3fb5c78f9437f05aea,0,FINISHED,./artifacts/0/fee32143f2834d3fb5c78f9437f05aea/artifacts,2022-11-14 02:07:27.097000+00:00,2022-11-14 02:07:28.879000+00:00,0.6833333333333332,0.5,0.6923076923076923,orchestration.py,LOCAL,viktor,regressor_pipeline-dataset:4216,599f973509c377ebb38380d5e57d38be84fe1434,"[{""run_id"": ""fee32143f2834d3fb5c78f9437f05aea"", ""artifact_path"": ""models"", ""utc_time_created"": ""2022-11-14 02:07:27.507049"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.10.6"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.1.2"", ""serialization_format"": ""cloudpickle"", ""code"": null}}, ""model_uuid"": ""3b31fd86166948d6abfc3aaaad097aa4"", ""mlflow_version"": ""1.30.0""}]"
12,94f61f64064544dd8c0fab4ce8cf9183,0,FINISHED,./artifacts/0/94f61f64064544dd8c0fab4ce8cf9183/artifacts,2022-11-14 02:07:25.304000+00:00,2022-11-14 02:07:27.088000+00:00,0.41666666666666663,0.42857142857142855,0.38461538461538464,orchestration.py,LOCAL,viktor,regressor_pipeline-dataset:4215,599f973509c377ebb38380d5e57d38be84fe1434,"[{""run_id"": ""94f61f64064544dd8c0fab4ce8cf9183"", ""artifact_path"": ""models"", ""utc_time_created"": ""2022-11-14 02:07:25.721908"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.10.6"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.1.2"", ""serialization_format"": ""cloudpickle"", ""code"": null}}, ""model_uuid"": ""0d14ee141159419897787eac257625df"", ""mlflow_version"": ""1.30.0""}]"
13,524e929ca79247229b04fb3a8bc94bf9,0,FINISHED,./artifacts/0/524e929ca79247229b04fb3a8bc94bf9/artifacts,2022-11-14 02:07:23.507000+00:00,2022-11-14 02:07:25.295000+00:00,0.3472222222222222,0.5,0.38461538461538464,orchestration.py,LOCAL,viktor,regressor_pipeline-dataset:4214,599f973509c377ebb38380d5e57d38be84fe1434,"[{""run_id"": ""524e929ca79247229b04fb3a8bc94bf9"", ""artifact_path"": ""models"", ""utc_time_created"": ""2022-11-14 02:07:23.913866"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.10.6"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.1.2"", ""serialization_format"": ""cloudpickle"", ""code"": null}}, ""model_uuid"": ""2b974660c1ad4872a60526d9827266a1"", ""mlflow_version"": ""1.30.0""}]"
14,0e6e13203cf944dfb62bc73aee87443b,0,FINISHED,./artifacts/0/0e6e13203cf944dfb62bc73aee87443b/artifacts,2022-11-14 02:07:21.690000+00:00,2022-11-14 02:07:23.498000+00:00,0.6527777777777778,0.5454545454545454,0.6153846153846154,orchestration.py,LOCAL,viktor,regressor_pipeline-dataset:4213,599f973509c377ebb38380d5e57d38be84fe1434,"[{""run_id"": ""0e6e13203cf944dfb62bc73aee87443b"", ""artifact_path"": ""models"", ""utc_time_created"": ""2022-11-14 02:07:22.120939"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.10.6"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.1.2"", ""serialization_format"": ""cloudpickle"", ""code"": null}}, ""model_uuid"": ""73d21d0412af4cf89d58c81adee47951"", ""mlflow_version"": ""1.30.0""}]"
15,36c368b5f43a48dcb6fa0dbf8c8b98d3,0,FINISHED,./artifacts/0/36c368b5f43a48dcb6fa0dbf8c8b98d3/artifacts,2022-11-14 02:07:19.899000+00:00,2022-11-14 02:07:21.677000+00:00,0.7638888888888888,0.823529411764706,0.7692307692307693,orchestration.py,LOCAL,viktor,regressor_pipeline-dataset:4212,599f973509c377ebb38380d5e57d38be84fe1434,"[{""run_id"": ""36c368b5f43a48dcb6fa0dbf8c8b98d3"", ""artifact_path"": ""models"", ""utc_time_created"": ""2022-11-14 02:07:20.306188"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.10.6"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.1.2"", ""serialization_format"": ""cloudpickle"", ""code"": null}}, ""model_uuid"": ""ced59ac959084962bf03da361a44d251"", ""mlflow_version"": ""1.30.0""}]"
16,bc24058b8985491e83a0596fe73be94a,0,FINISHED,./artifacts/0/bc24058b8985491e83a0596fe73be94a/artifacts,2022-11-14 02:07:18.103000+00:00,2022-11-14 02:07:19.890000+00:00,0.35,0.5,0.38461538461538464,orchestration.py,LOCAL,viktor,regressor_pipeline-dataset:4211,599f973509c377ebb38380d5e57d38be84fe1434,"[{""run_id"": ""bc24058b8985491e83a0596fe73be94a"", ""artifact_path"": ""models"", ""utc_time_created"": ""2022-11-14 02:07:18.524473"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.10.6"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.1.2"", ""serialization_format"": ""cloudpickle"", ""code"": null}}, ""model_uuid"": ""ba673a76958141f7902f18f7029c192e"", ""mlflow_version"": ""1.30.0""}]"
17,dd9148df90154b6e98c22a40aebfd6d4,0,FINISHED,./artifacts/0/dd9148df90154b6e98c22a40aebfd6d4/artifacts,2022-11-14 02:07:16.329000+00:00,2022-11-14 02:07:18.093000+00:00,0.25,0.0,0.38461538461538464,orchestration.py,LOCAL,viktor,regressor_pipeline-dataset:4210,599f973509c377ebb38380d5e57d38be84fe1434,"[{""run_id"": ""dd9148df90154b6e98c22a40aebfd6d4"", ""artifact_path"": ""models"", ""utc_time_created"": ""2022-11-14 02:07:16.723392"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.10.6"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.1.2"", ""serialization_format"": ""cloudpickle"", ""code"": null}}, ""model_uuid"": ""22cdb1e23b7241eb8de84a97c41c449c"", ""mlflow_version"": ""1.30.0""}]"
18,cbe37fab21a74e1092abc796c24b97fd,0,FINISHED,./artifacts/0/cbe37fab21a74e1092abc796c24b97fd/artifacts,2022-11-14 02:07:14.582000+00:00,2022-11-14 02:07:16.321000+00:00,0.4875,0.4615384615384615,0.46153846153846156,orchestration.py,LOCAL,viktor,regressor_pipeline-dataset:4209,599f973509c377ebb38380d5e57d38be84fe1434,"[{""run_id"": ""cbe37fab21a74e1092abc796c24b97fd"", ""artifact_path"": ""models"", ""utc_time_created"": ""2022-11-14 02:07:14.960288"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.10.6"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.1.2"", ""serialization_format"": ""cloudpickle"", ""code"": null}}, ""model_uuid"": ""ae2ffe072fb54abaac7e747a21b48ce7"", ""mlflow_version"": ""1.30.0""}]"
19,e35115a69a304c3bab6110df42f29030,0,FINISHED,./artifacts/0/e35115a69a304c3bab6110df42f29030/artifacts,2022-11-14 02:07:12.828000+00:00,2022-11-14 02:07:14.573000+00:00,0.6333333333333334,0.7058823529411764,0.6153846153846154,orchestration.py,LOCAL,viktor,regressor_pipeline-dataset:4208,599f973509c377ebb38380d5e57d38be84fe1434,"[{""run_id"": ""e35115a69a304c3bab6110df42f29030"", ""artifact_path"": ""models"", ""utc_time_created"": ""2022-11-14 02:07:13.209406"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.10.6"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.1.2"", ""serialization_format"": ""cloudpickle"", ""code"": null}}, ""model_uuid"": ""df7f3dafadbb4ceea2a99106647f8cd3"", ""mlflow_version"": ""1.30.0""}]"
