,run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.area_under_the_curve,metrics.f1,metrics.accuracy,tags.mlflow.source.name,tags.mlflow.source.type,tags.mlflow.user,tags.mlflow.runName,tags.mlflow.source.git.commit
14,b88da4826e8144ed92bfd4c7a60ec930,0,FINISHED,./artifacts/0/b88da4826e8144ed92bfd4c7a60ec930/artifacts,2022-11-14 12:18:42.038000+00:00,2022-11-14 12:18:42.322000+00:00,0.3888888888888889,0.0,0.5384615384615384,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4213,599f973509c377ebb38380d5e57d38be84fe1434
15,27f86d366b8e4d818d7c5ff654199b00,0,FINISHED,./artifacts/0/27f86d366b8e4d818d7c5ff654199b00/artifacts,2022-11-14 12:18:41.740000+00:00,2022-11-14 12:18:42.029000+00:00,0.5277777777777778,0.6250000000000001,0.5384615384615384,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4212,599f973509c377ebb38380d5e57d38be84fe1434
16,18a74747858c44a2889c6073730600b5,0,FINISHED,./artifacts/0/18a74747858c44a2889c6073730600b5/artifacts,2022-11-14 12:18:41.443000+00:00,2022-11-14 12:18:41.731000+00:00,0.575,0.7058823529411765,0.6153846153846154,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4211,599f973509c377ebb38380d5e57d38be84fe1434
17,4dd2516106b943d59a232e0837d4c5ea,0,FINISHED,./artifacts/0/4dd2516106b943d59a232e0837d4c5ea/artifacts,2022-11-14 12:18:41.137000+00:00,2022-11-14 12:18:41.434000+00:00,0.2666666666666666,0.16666666666666666,0.23076923076923078,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4210,599f973509c377ebb38380d5e57d38be84fe1434
18,5d4c6040fe1746c081b70bb65c76bcda,0,FINISHED,./artifacts/0/5d4c6040fe1746c081b70bb65c76bcda/artifacts,2022-11-14 12:18:40.845000+00:00,2022-11-14 12:18:41.126000+00:00,0.375,0.631578947368421,0.46153846153846156,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4209,599f973509c377ebb38380d5e57d38be84fe1434
19,ecac78d020cc415f8b3bc7e69c7c30a9,0,FINISHED,./artifacts/0/ecac78d020cc415f8b3bc7e69c7c30a9/artifacts,2022-11-14 12:18:40.556000+00:00,2022-11-14 12:18:40.836000+00:00,0.5833333333333334,0.625,0.5384615384615384,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4208,599f973509c377ebb38380d5e57d38be84fe1434
20,d2926002c15141cfbfadf737285928ff,0,FINISHED,./artifacts/0/d2926002c15141cfbfadf737285928ff/artifacts,2022-11-14 12:18:40.245000+00:00,2022-11-14 12:18:40.547000+00:00,0.325,0.3076923076923077,0.3076923076923077,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4207,599f973509c377ebb38380d5e57d38be84fe1434
21,f936b8a3179d431794149f4f5bb7a205,0,FINISHED,./artifacts/0/f936b8a3179d431794149f4f5bb7a205/artifacts,2022-11-14 12:18:39.953000+00:00,2022-11-14 12:18:40.236000+00:00,0.5499999999999999,0.5714285714285715,0.5384615384615384,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4206,599f973509c377ebb38380d5e57d38be84fe1434
22,b2d2b68dbcbb4704b0f4a2936b1b86e8,0,FINISHED,./artifacts/0/b2d2b68dbcbb4704b0f4a2936b1b86e8/artifacts,2022-11-14 12:18:39.648000+00:00,2022-11-14 12:18:39.944000+00:00,0.4375,0.7000000000000001,0.5384615384615384,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4205,599f973509c377ebb38380d5e57d38be84fe1434
23,36a41edcc2cf4b67a9b1d3b073c55365,0,FINISHED,./artifacts/0/36a41edcc2cf4b67a9b1d3b073c55365/artifacts,2022-11-14 12:18:39.358000+00:00,2022-11-14 12:18:39.639000+00:00,0.4444444444444444,0.761904761904762,0.6153846153846154,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4204,599f973509c377ebb38380d5e57d38be84fe1434
24,cef6ac1604414538b786da5dd33b4e6c,0,FINISHED,./artifacts/0/cef6ac1604414538b786da5dd33b4e6c/artifacts,2022-11-14 12:18:39.052000+00:00,2022-11-14 12:18:39.349000+00:00,0.8333333333333333,0.8,0.6923076923076923,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4203,599f973509c377ebb38380d5e57d38be84fe1434
25,3003d89e0507425fa127ecad6b2bba36,0,FINISHED,./artifacts/0/3003d89e0507425fa127ecad6b2bba36/artifacts,2022-11-14 12:18:38.746000+00:00,2022-11-14 12:18:39.043000+00:00,0.575,0.7058823529411765,0.6153846153846154,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4202,599f973509c377ebb38380d5e57d38be84fe1434
26,2ef23c6bf11c45af8d4140f63157efac,0,FINISHED,./artifacts/0/2ef23c6bf11c45af8d4140f63157efac/artifacts,2022-11-14 12:18:38.460000+00:00,2022-11-14 12:18:38.737000+00:00,0.375,0.375,0.23076923076923078,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4201,599f973509c377ebb38380d5e57d38be84fe1434
27,ef18457a591f4868a98a7358e5cb1f5c,0,FINISHED,./artifacts/0/ef18457a591f4868a98a7358e5cb1f5c/artifacts,2022-11-14 12:18:38.169000+00:00,2022-11-14 12:18:38.451000+00:00,0.4,0.0,0.6153846153846154,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4200,599f973509c377ebb38380d5e57d38be84fe1434
28,288a3553eac9471e991158eee8a32bdb,0,FINISHED,./artifacts/0/288a3553eac9471e991158eee8a32bdb/artifacts,2022-11-14 12:18:37.878000+00:00,2022-11-14 12:18:38.160000+00:00,0.36363636363636365,0.0,0.6153846153846154,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4199,599f973509c377ebb38380d5e57d38be84fe1434
29,0777274045b9433aaa39b80ebf9f61b0,0,FINISHED,./artifacts/0/0777274045b9433aaa39b80ebf9f61b0/artifacts,2022-11-14 12:18:37.585000+00:00,2022-11-14 12:18:37.869000+00:00,0.5,0.761904761904762,0.6153846153846154,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4198,599f973509c377ebb38380d5e57d38be84fe1434
30,50ea091f877b43f3989091640ff85c96,0,FINISHED,./artifacts/0/50ea091f877b43f3989091640ff85c96/artifacts,2022-11-14 12:18:37.270000+00:00,2022-11-14 12:18:37.576000+00:00,0.41666666666666663,0.3333333333333333,0.38461538461538464,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4197,599f973509c377ebb38380d5e57d38be84fe1434
31,5ec7803c7e2a46279e0ae88020ef985b,0,FINISHED,./artifacts/0/5ec7803c7e2a46279e0ae88020ef985b/artifacts,2022-11-14 12:18:36.964000+00:00,2022-11-14 12:18:37.261000+00:00,0.6527777777777778,0.6666666666666667,0.6153846153846154,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4196,599f973509c377ebb38380d5e57d38be84fe1434
32,e37c13cc40db4bc3bcf470bedb8bba36,0,FINISHED,./artifacts/0/e37c13cc40db4bc3bcf470bedb8bba36/artifacts,2022-11-14 12:18:36.577000+00:00,2022-11-14 12:18:36.952000+00:00,0.25,0.0,0.23076923076923078,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4195,599f973509c377ebb38380d5e57d38be84fe1434
33,173d604d2a0c408c9f5280b3e44cf0e6,0,FINISHED,./artifacts/0/173d604d2a0c408c9f5280b3e44cf0e6/artifacts,2022-11-14 12:18:36.280000+00:00,2022-11-14 12:18:36.568000+00:00,0.6904761904761906,0.7142857142857143,0.6923076923076923,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4194,599f973509c377ebb38380d5e57d38be84fe1434
34,e7c9e3632adb444da6482c284ff1be84,0,FINISHED,./artifacts/0/e7c9e3632adb444da6482c284ff1be84/artifacts,2022-11-14 12:18:35.978000+00:00,2022-11-14 12:18:36.271000+00:00,0.5357142857142857,0.5714285714285714,0.5384615384615384,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4193,599f973509c377ebb38380d5e57d38be84fe1434
35,98cb353c8e4c484b90bd4fdf401e0647,0,FINISHED,./artifacts/0/98cb353c8e4c484b90bd4fdf401e0647/artifacts,2022-11-14 12:18:35.664000+00:00,2022-11-14 12:18:35.969000+00:00,0.5476190476190477,0.5,0.5384615384615384,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4192,599f973509c377ebb38380d5e57d38be84fe1434
36,d7c1dfdd59284470bb5941e8c569c530,0,FINISHED,./artifacts/0/d7c1dfdd59284470bb5941e8c569c530/artifacts,2022-11-14 12:18:35.345000+00:00,2022-11-14 12:18:35.655000+00:00,0.2875,0.39999999999999997,0.3076923076923077,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4191,599f973509c377ebb38380d5e57d38be84fe1434
37,f7b5949610904869ae1fc08bf6f17d63,0,FINISHED,./artifacts/0/f7b5949610904869ae1fc08bf6f17d63/artifacts,2022-11-14 12:18:35.062000+00:00,2022-11-14 12:18:35.336000+00:00,0.475,0.6666666666666665,0.5384615384615384,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4190,599f973509c377ebb38380d5e57d38be84fe1434
38,9f6c7eeb85974d17932436af65d96aa9,0,FINISHED,./artifacts/0/9f6c7eeb85974d17932436af65d96aa9/artifacts,2022-11-14 12:18:34.771000+00:00,2022-11-14 12:18:35.048000+00:00,0.44047619047619047,0.588235294117647,0.46153846153846156,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4189,599f973509c377ebb38380d5e57d38be84fe1434
39,4796a0c9714a478eaa95a9489ea81423,0,FINISHED,./artifacts/0/4796a0c9714a478eaa95a9489ea81423/artifacts,2022-11-14 12:18:34.492000+00:00,2022-11-14 12:18:34.762000+00:00,0.5,0.375,0.23076923076923078,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4188,599f973509c377ebb38380d5e57d38be84fe1434
40,be8d2cd985614d54b25d7e6fe5808d54,0,FINISHED,./artifacts/0/be8d2cd985614d54b25d7e6fe5808d54/artifacts,2022-11-14 12:18:34.207000+00:00,2022-11-14 12:18:34.473000+00:00,0.4,0.47058823529411764,0.3076923076923077,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4187,599f973509c377ebb38380d5e57d38be84fe1434
41,f40c9ec0265f4d699e1efd7fa77aa82e,0,FINISHED,./artifacts/0/f40c9ec0265f4d699e1efd7fa77aa82e/artifacts,2022-11-14 12:18:33.927000+00:00,2022-11-14 12:18:34.198000+00:00,0.5,0.5555555555555556,0.38461538461538464,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4186,599f973509c377ebb38380d5e57d38be84fe1434
42,edf39943bdaa4d3eaf4637b591385559,0,FINISHED,./artifacts/0/edf39943bdaa4d3eaf4637b591385559/artifacts,2022-11-14 12:18:33.638000+00:00,2022-11-14 12:18:33.917000+00:00,0.5375,0.28571428571428575,0.6153846153846154,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4185,599f973509c377ebb38380d5e57d38be84fe1434
43,6066e4e56869471cbad66e96028d50fb,0,FINISHED,./artifacts/0/6066e4e56869471cbad66e96028d50fb/artifacts,2022-11-14 12:18:33.342000+00:00,2022-11-14 12:18:33.629000+00:00,0.4625,0.2,0.38461538461538464,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4184,599f973509c377ebb38380d5e57d38be84fe1434
44,c79a8c2796f843baa93bda6254df99fb,0,FINISHED,./artifacts/0/c79a8c2796f843baa93bda6254df99fb/artifacts,2022-11-14 12:18:33.032000+00:00,2022-11-14 12:18:33.333000+00:00,0.5238095238095237,0.4,0.5384615384615384,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4183,599f973509c377ebb38380d5e57d38be84fe1434
45,b616bfd828c348d29d5ce899bfd0ace9,0,FINISHED,./artifacts/0/b616bfd828c348d29d5ce899bfd0ace9/artifacts,2022-11-14 12:18:32.735000+00:00,2022-11-14 12:18:33.023000+00:00,0.5,0.0,0.46153846153846156,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4182,599f973509c377ebb38380d5e57d38be84fe1434
46,31bba76eb17644ad8da0f6354ffead97,0,FINISHED,./artifacts/0/31bba76eb17644ad8da0f6354ffead97/artifacts,2022-11-14 12:18:32.434000+00:00,2022-11-14 12:18:32.726000+00:00,0.30952380952380953,0.30769230769230765,0.3076923076923077,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4181,599f973509c377ebb38380d5e57d38be84fe1434
47,f27a97ead4f0402faeaa33a1e6284dc5,0,FINISHED,./artifacts/0/f27a97ead4f0402faeaa33a1e6284dc5/artifacts,2022-11-14 12:18:32.144000+00:00,2022-11-14 12:18:32.425000+00:00,0.4125,0.22222222222222224,0.46153846153846156,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4180,599f973509c377ebb38380d5e57d38be84fe1434
48,024cf3c30bfc4d9baa21385a904f0b9a,0,FINISHED,./artifacts/0/024cf3c30bfc4d9baa21385a904f0b9a/artifacts,2022-11-14 12:18:31.857000+00:00,2022-11-14 12:18:32.135000+00:00,0.2380952380952381,0.28571428571428575,0.23076923076923078,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4179,599f973509c377ebb38380d5e57d38be84fe1434
49,c0c661ac8ecd4cd6822dee2f8e9d8e60,0,FINISHED,./artifacts/0/c0c661ac8ecd4cd6822dee2f8e9d8e60/artifacts,2022-11-14 12:18:31.559000+00:00,2022-11-14 12:18:31.847000+00:00,0.35714285714285715,0.5555555555555556,0.38461538461538464,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4178,599f973509c377ebb38380d5e57d38be84fe1434
50,dcc4233267fe4f7388f08a374d95e298,0,FINISHED,./artifacts/0/dcc4233267fe4f7388f08a374d95e298/artifacts,2022-11-14 12:18:31.267000+00:00,2022-11-14 12:18:31.551000+00:00,0.475,0.25,0.5384615384615384,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4177,599f973509c377ebb38380d5e57d38be84fe1434
51,ba7caf16c460497eaf860813ff2ce168,0,FINISHED,./artifacts/0/ba7caf16c460497eaf860813ff2ce168/artifacts,2022-11-14 12:18:30.975000+00:00,2022-11-14 12:18:31.258000+00:00,0.4166666666666667,0.5555555555555556,0.38461538461538464,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4176,599f973509c377ebb38380d5e57d38be84fe1434
52,aa955696361147bbb37cdc6084979a50,0,FINISHED,./artifacts/0/aa955696361147bbb37cdc6084979a50/artifacts,2022-11-14 12:18:30.695000+00:00,2022-11-14 12:18:30.966000+00:00,0.33333333333333337,0.0,0.46153846153846156,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4175,599f973509c377ebb38380d5e57d38be84fe1434
53,b21195adb76345dcb0cd91f19a8511c7,0,FINISHED,./artifacts/0/b21195adb76345dcb0cd91f19a8511c7/artifacts,2022-11-14 12:18:30.394000+00:00,2022-11-14 12:18:30.686000+00:00,0.5166666666666666,0.28571428571428575,0.6153846153846154,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4174,599f973509c377ebb38380d5e57d38be84fe1434
54,fb843a4c1fab42d28f156d444e238bb9,0,FINISHED,./artifacts/0/fb843a4c1fab42d28f156d444e238bb9/artifacts,2022-11-14 12:18:30.110000+00:00,2022-11-14 12:18:30.386000+00:00,0.42857142857142855,0.631578947368421,0.46153846153846156,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4173,599f973509c377ebb38380d5e57d38be84fe1434
55,6871d5957a4848c59782ee6714ee659c,0,FINISHED,./artifacts/0/6871d5957a4848c59782ee6714ee659c/artifacts,2022-11-14 12:18:29.819000+00:00,2022-11-14 12:18:30.101000+00:00,0.5,0.631578947368421,0.46153846153846156,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4172,599f973509c377ebb38380d5e57d38be84fe1434
